Date,Price_X,Price_Y,Price_Z,Price_Equipo1,Price_Equipo2
2017-09-01,52.75,555.0,2113.25,462.8,930.28
2017-09-04,52.34,555.0,2095.25,453.33,920.74
2017-09-05,53.38,562.5,2081.5,460.21,910.33
2017-09-06,54.2,562.5,2069.25,450.71,874.16
2017-09-07,54.49,562.5,2074.5,449.3,912.01
2017-09-08,53.78,562.5,2071.5,467.06,912.48
2017-09-11,53.84,562.5,2100.25,460.67,920.08
2017-09-12,54.27,587.5,2082.75,479.03,887.14
2017-09-13,55.16,587.5,2082.5,487.66,916.23
2017-09-14,55.47,587.5,2064.5,488.76,920.59
2017-09-15,55.62,587.5,2067.75,471.28,907.82
2017-09-18,55.48,587.5,2066.25,484.28,911.01
2017-09-19,55.14,590.0,2107.25,472.46,915.17
2017-09-20,56.29,590.0,2163.75,490.55,938.29
2017-09-21,56.43,590.0,2153.5,487.84,907.24
2017-09-22,56.86,590.0,2136.5,496.61,935.52
2017-09-25,59.02,590.0,2127.75,471.29,902.35
2017-09-26,58.44,572.5,2115.75,457.21,911.99
2017-09-27,57.9,572.5,2116.75,463.44,904.32
2017-09-28,57.41,572.5,2102.25,462.77,913.2
2017-09-29,57.54,572.5,2110.25,462.38,893.34
2017-10-02,56.12,572.5,2066.5,480.66,908.7
2017-10-03,56.0,572.5,2114.25,462.15,930.43
2017-10-04,55.8,572.5,2139.0,462.74,903.8
2017-10-05,57.0,572.5,2123.0,476.71,895.72
2017-10-06,55.62,572.5,2121.25,467.71,896.96
2017-10-09,55.79,572.5,2134.5,476.95,941.77
2017-10-10,56.61,555.0,2132.75,443.45,916.33
2017-10-11,56.94,555.0,2123.5,455.05,910.02
2017-10-12,56.25,555.0,2117.25,442.51,888.04
2017-10-13,57.17,555.0,2139.5,443.48,925.45
2017-10-16,57.82,560.7,2143.75,471.34,941.09
2017-10-17,57.88,561.65,2110.75,450.92,928.01
2017-10-18,58.15,567.77,2106.25,466.75,917.61
2017-10-19,57.23,567.77,2128.25,463.18,894.36
2017-10-20,57.75,565.83,2158.75,459.96,905.87
2017-10-23,57.37,560.28,2133.0,470.73,892.09
2017-10-24,58.33,564.72,2143.75,450.15,908.85
2017-10-25,58.44,561.47,2149.25,465.39,902.88
2017-10-26,59.3,555.68,2174.5,469.09,916.44
2017-10-27,60.44,551.83,2118.5,455.19,903.98
2017-10-30,60.9,539.38,2142.5,455.31,938.56
2017-10-31,61.37,545.14,2139.75,436.34,921.48
2017-11-01,60.49,544.24,2187.5,445.31,949.45
2017-11-02,60.62,545.26,2151.75,441.88,930.81
2017-11-03,62.07,544.62,2164.0,454.32,902.09
2017-11-06,64.27,544.44,2151.5,461.35,933.09
2017-11-07,63.69,548.9,2130.5,445.26,902.02
2017-11-08,63.49,545.0,2103.25,452.85,911.46
2017-11-09,63.93,545.62,2077.75,441.14,887.22
2017-11-10,63.52,544.58,2089.5,450.13,926.05
2017-11-13,63.16,545.09,2099.5,447.73,889.78
2017-11-14,62.21,546.88,2084.75,462.69,886.05
2017-11-15,61.87,546.54,2081.75,452.53,919.89
2017-11-16,61.36,551.0,2105.75,448.98,880.2
2017-11-17,62.72,544.68,2076.75,437.91,905.28
2017-11-20,62.22,549.25,2067.25,442.39,904.98
2017-11-21,62.57,552.5,2061.0,447.02,910.03
2017-11-22,63.32,550.42,2084.75,446.23,925.1
2017-11-23,63.55,550.75,2089.0,462.85,926.81
2017-11-24,63.86,551.25,2103.5,455.44,882.57
2017-11-27,63.84,557.0,2109.25,459.01,927.6
2017-11-28,63.61,556.72,2099.75,447.51,914.65
2017-11-29,63.11,553.81,2061.0,465.52,900.53
2017-11-30,63.57,560.63,2032.75,467.38,865.9
2017-12-01,63.73,561.25,2046.25,449.77,898.43
2017-12-04,62.45,560.0,2052.25,466.23,917.38
2017-12-05,62.86,569.11,2051.75,469.08,916.68
2017-12-06,61.22,572.5,2028.25,458.44,884.08
2017-12-07,62.2,565.42,1993.75,463.61,849.67
2017-12-08,63.4,572.23,1991.75,470.03,868.56
2017-12-11,64.69,577.5,1991.0,465.41,894.92
2017-12-12,63.34,575.63,2003.5,485.83,891.47
2017-12-13,62.44,577.17,1996.75,484.18,876.64
2017-12-14,63.31,579.3,2016.0,480.93,862.55
2017-12-15,63.23,574.58,2035.75,471.24,887.28
2017-12-18,63.41,579.31,2047.0,473.61,894.91
2017-12-19,63.8,578.78,2060.75,480.09,924.28
2017-12-20,64.56,577.2,2091.75,475.97,918.88
2017-12-21,64.9,575.83,2108.25,461.2,905.97
2017-12-22,65.25,578.17,2136.5,475.94,928.05
2017-12-26,67.02,577.29,2199.25,483.97,923.17
2017-12-27,66.44,579.75,2199.25,475.92,975.37
2017-12-28,66.72,576.88,2245.5,462.08,954.95
2017-12-29,66.87,571.88,2241.25,478.97,958.73
2018-01-02,66.57,576.3,2255.75,465.85,957.82
2018-01-03,67.84,573.93,2240.5,465.87,971.28
2018-01-04,68.07,572.83,2229.0,462.38,965.95
2018-01-05,67.62,570.13,2205.25,464.84,959.91
2018-01-08,67.78,566.33,2177.25,473.81,924.08
2018-01-09,68.82,574.8,2143.25,474.15,918.68
2018-01-10,69.2,575.75,2158.75,466.04,913.55
2018-01-11,69.26,570.75,2178.5,481.12,948.27
2018-01-12,69.87,569.67,2214.5,480.41,925.08
2018-01-15,70.26,570.04,2227.25,480.54,961.45
2018-01-16,69.15,570.87,2171.75,463.15,958.05
2018-01-17,69.38,568.31,2186.75,467.15,963.56
2018-01-18,69.31,565.8,2224.5,480.08,950.29
2018-01-19,68.61,568.59,2255.5,476.24,961.88
2018-01-22,69.03,572.58,2234.5,458.48,934.37
2018-01-23,69.96,578.21,2213.25,464.13,963.58
2018-01-24,70.53,577.0,2215.0,474.68,972.57
2018-01-25,70.42,577.75,2237.25,487.98,947.07
2018-01-26,70.52,577.0,2237.5,476.81,957.13
2018-01-29,69.46,578.67,2251.25,476.77,986.11
2018-01-30,69.02,577.75,2228.5,464.74,980.11
2018-01-31,69.05,577.1,2224.25,479.96,942.06
2018-02-01,69.65,579.08,2217.75,486.42,958.39
2018-02-02,68.58,580.58,2227.5,474.75,941.19
2018-02-05,67.62,583.04,2201.75,487.89,928.09
2018-02-06,66.86,584.71,2195.75,494.55,972.52
2018-02-07,65.51,589.75,2181.0,476.28,963.6
2018-02-08,64.81,590.6,2167.75,486.12,955.74
2018-02-09,62.79,591.5,2141.75,479.55,906.78
2018-02-12,62.59,591.5,2129.25,494.25,946.91
2018-02-13,62.72,591.5,2123.0,488.01,922.3
2018-02-14,64.36,591.5,2137.75,490.0,922.4
2018-02-15,64.33,591.5,2163.5,494.75,942.4
2018-02-16,64.84,591.5,2189.25,483.13,925.27
2018-02-19,65.67,591.5,2265.5,498.45,989.23
2018-02-20,65.25,591.5,2238.75,487.21,969.94
2018-02-21,65.42,591.5,2189.75,476.3,931.05
2018-02-22,66.39,592.83,2193.75,493.27,933.2
2018-02-23,67.31,593.94,2209.5,497.21,938.79
2018-02-26,67.5,598.66,2188.25,487.01,926.18
2018-02-27,66.63,600.15,2172.0,504.02,951.24
2018-02-28,65.78,601.3,2158.25,506.24,961.01
2018-03-01,63.83,610.02,2142.5,494.08,911.61
2018-03-02,64.37,610.75,2143.5,516.02,914.12
2018-03-05,65.54,612.58,2134.75,492.32,941.72
2018-03-06,65.79,620.81,2135.75,500.69,958.82
2018-03-07,64.34,612.0,2112.25,492.95,919.87
2018-03-08,63.61,611.04,2082.25,513.41,910.67
2018-03-09,65.49,608.13,2078.25,504.23,922.59
2018-03-12,64.95,592.78,2096.75,477.04,905.72
2018-03-13,64.64,591.03,2079.75,484.01,885.91
2018-03-14,64.89,591.19,2095.75,489.29,930.22
2018-03-15,65.12,591.67,2062.25,474.2,913.18
2018-03-16,66.21,595.57,2068.5,500.93,914.5
2018-03-19,66.05,591.94,2070.25,495.63,922.6
2018-03-20,67.42,590.83,2072.5,486.3,919.82
2018-03-21,69.47,590.29,2056.25,499.75,889.36
2018-03-22,68.91,594.82,2058.0,487.22,899.21
2018-03-23,70.45,585.86,2048.5,496.8,881.38
2018-03-26,70.12,571.56,2021.75,476.02,868.09
2018-03-27,70.11,574.04,2034.75,477.08,902.41
2018-03-28,69.53,571.21,2008.5,461.44,902.08
2018-03-29,70.27,573.25,1996.75,483.49,904.52
2018-04-02,67.64,577.7,2009.0,473.62,891.59
2018-04-03,68.12,578.75,2009.0,466.96,868.51
2018-04-04,68.02,579.55,1971.5,463.29,852.37
2018-04-05,68.33,579.55,1968.5,479.02,888.5
2018-04-06,67.11,579.55,1966.5,477.85,875.17
2018-04-09,68.65,578.69,2112.5,482.96,926.48
2018-04-10,71.04,578.28,2171.25,488.0,956.07
2018-04-11,72.06,580.52,2252.0,466.74,980.0
2018-04-12,72.02,578.69,2220.0,483.99,976.11
2018-04-13,72.58,578.5,2324.75,468.36,965.53
2018-04-16,71.42,578.17,2358.25,487.07,1017.5
2018-04-17,71.58,576.88,2375.25,484.93,1029.12
2018-04-18,73.48,578.71,2528.0,478.83,1046.46
2018-04-19,73.78,579.38,2600.0,484.29,1093.52
2018-04-20,74.06,581.98,2462.0,475.04,1027.76
2018-04-23,74.71,597.5,2451.75,492.09,1069.93
2018-04-24,73.86,594.43,2221.5,499.78,936.3
2018-04-25,74.0,591.79,2247.5,487.04,975.75
2018-04-26,74.74,587.68,2203.75,480.95,936.27
2018-04-27,74.64,585.83,2248.5,483.42,982.0
2018-04-30,75.17,585.83,2223.5,493.22,942.8
2018-05-01,73.13,585.83,2257.75,478.51,956.8
2018-05-02,73.36,587.5,2268.5,475.18,976.12
2018-05-03,73.62,586.37,2348.5,489.97,1027.79
2018-05-04,74.87,586.83,2315.5,493.91,975.23
2018-05-07,76.17,589.79,2383.0,475.4,994.63
2018-05-08,74.85,588.5,2383.0,478.19,1031.23
2018-05-09,77.21,586.9,2294.0,474.54,986.07
2018-05-10,77.47,583.3,2326.0,477.74,1020.19
2018-05-11,77.12,585.47,2273.0,482.36,957.78
2018-05-14,78.23,585.42,2285.25,491.21,991.57
2018-05-15,78.43,588.88,2312.5,491.2,977.35
2018-05-16,79.28,588.75,2319.25,490.39,975.25
2018-05-17,79.3,591.19,2279.5,484.48,994.15
2018-05-18,78.51,590.21,2296.75,497.86,994.05
2018-05-21,79.22,591.25,2278.25,488.0,997.93
2018-05-22,79.57,590.63,2265.25,502.46,967.3
2018-05-23,79.8,586.43,2226.5,489.01,961.23
2018-05-24,78.79,586.22,2270.5,473.86,972.95
2018-05-25,76.44,586.2,2281.0,489.37,1009.71
2018-05-28,75.3,589.58,2259.75,481.62,962.72
2018-05-29,75.39,590.63,2259.75,493.03,963.25
2018-05-30,77.5,591.46,2265.0,476.05,969.45
2018-05-31,77.59,589.61,2285.25,477.7,987.96
2018-06-01,76.79,588.69,2270.5,496.69,964.12
2018-06-04,75.29,591.46,2324.25,480.23,1021.84
2018-06-05,75.38,590.5,2314.25,497.33,979.41
2018-06-06,75.36,592.5,2317.25,482.6,1018.67
2018-06-07,77.32,593.33,2330.75,494.33,976.66
2018-06-08,76.46,593.75,2287.25,496.0,995.08
2018-06-11,76.46,594.25,2299.5,491.06,1014.25
2018-06-12,75.88,595.25,2308.75,485.64,973.55
2018-06-13,76.74,594.67,2277.75,482.62,1010.68
2018-06-14,75.94,593.51,2277.25,476.27,979.46
2018-06-15,73.44,593.56,2239.0,483.78,994.57
2018-06-18,75.34,593.56,2220.25,494.42,973.27
2018-06-19,75.08,596.18,2178.75,504.9,938.69
2018-06-20,74.74,597.92,2178.5,504.27,932.61
2018-06-21,73.05,596.0,2166.5,499.25,934.05
2018-06-22,75.55,595.0,2165.75,499.61,922.35
2018-06-25,74.73,596.25,2171.5,496.82,927.25
2018-06-26,76.31,596.08,2151.5,485.05,918.97
2018-06-27,77.62,594.13,2204.25,502.82,954.23
2018-06-28,77.85,594.58,2172.75,496.27,965.21
2018-06-29,79.44,591.46,2182.75,490.83,930.75
2018-07-02,77.3,591.25,2152.5,477.06,919.49
2018-07-03,77.76,589.69,2164.0,485.76,951.94
2018-07-04,78.24,588.5,2120.25,485.29,912.12
2018-07-05,77.39,586.25,2126.5,495.08,907.59
2018-07-06,77.11,585.0,2098.25,484.78,901.73
2018-07-09,78.07,579.17,2135.25,475.51,954.5
2018-07-10,78.86,577.22,2140.25,491.21,950.09
2018-07-11,73.4,580.0,2120.25,467.5,916.45
2018-07-12,74.45,580.63,2104.25,477.17,928.38
2018-07-13,75.33,580.0,2101.0,465.9,920.83
2018-07-16,71.84,578.52,2127.5,484.05,935.79
2018-07-17,72.16,580.32,2109.75,490.7,930.83
2018-07-18,72.9,580.0,2039.0,472.26,904.23
2018-07-19,72.58,579.33,2061.0,488.26,891.61
2018-07-20,73.07,579.82,2074.75,472.5,884.06
2018-07-23,73.06,578.42,2129.0,489.11,924.36
2018-07-24,73.44,575.61,2081.0,482.42,931.36
2018-07-25,73.93,575.98,2056.25,484.27,905.81
2018-07-26,74.54,576.25,2053.75,462.14,919.49
2018-07-27,74.29,575.0,2054.0,488.04,927.68
2018-07-30,74.97,575.83,2053.0,482.13,883.08
2018-07-31,74.25,574.87,2060.75,469.18,913.68
2018-08-01,72.39,575.0,2035.5,483.86,903.65
2018-08-02,73.45,575.0,2022.5,468.47,915.96
2018-08-03,73.21,574.0,2015.0,484.44,913.26
2018-08-06,73.75,573.92,2000.25,462.87,892.53
2018-08-07,74.65,571.97,2026.25,478.28,877.25
2018-08-08,72.28,572.21,2021.5,473.38,904.58
2018-08-09,72.07,567.21,2117.5,456.85,897.26
2018-08-10,72.81,569.18,2038.75,462.63,908.63
2018-08-13,72.61,570.83,2051.75,457.4,920.51
2018-08-14,72.46,571.26,2037.75,470.62,887.54
2018-08-15,70.76,571.63,1994.0,465.83,885.68
2018-08-16,71.43,570.39,1997.5,473.38,876.09
2018-08-17,71.83,570.67,1998.5,465.17,877.05
2018-08-20,72.21,570.0,2032.5,464.79,881.43
2018-08-21,72.63,571.67,2040.25,478.75,908.92
2018-08-22,74.78,573.76,2038.25,461.11,919.03
2018-08-23,74.73,574.79,2021.25,486.26,913.8
2018-08-24,75.82,575.5,2061.75,485.62,886.71
2018-08-27,76.21,577.5,2087.75,482.05,934.37
2018-08-28,75.95,577.5,2087.75,479.86,926.75
2018-08-29,77.14,576.76,2115.5,488.06,909.44
2018-08-30,77.77,575.84,2126.5,467.23,902.64
2018-08-31,77.42,574.21,2111.75,462.86,908.3
2018-09-03,78.15,575.67,2083.0,468.72,934.84
2018-09-04,78.17,575.79,2039.75,484.68,905.08
2018-09-05,77.27,575.0,2045.75,462.18,911.27
2018-09-06,76.5,574.68,2030.25,477.4,880.79
2018-09-07,76.83,574.47,2029.0,489.06,905.19
2018-09-10,77.37,572.32,1999.0,483.43,857.9
2018-09-11,79.06,572.0,2034.5,474.02,888.49
2018-09-12,79.74,571.77,1981.25,460.97,884.26
2018-09-13,78.18,569.74,2014.0,480.8,868.47
2018-09-14,78.09,569.61,2015.25,474.1,904.85
2018-09-17,78.05,570.0,1984.75,460.71,863.65
2018-09-18,79.03,568.91,2011.5,459.46,894.58
2018-09-19,79.4,568.92,1980.5,482.59,871.29
2018-09-20,78.7,566.25,2018.25,473.5,892.85
2018-09-21,78.8,565.75,2033.0,477.61,871.5
2018-09-24,81.2,565.75,2034.75,479.5,867.99
2018-09-25,81.87,565.19,2019.0,470.54,910.53
2018-09-26,81.34,565.31,2056.25,469.01,888.51
2018-09-27,81.72,563.25,2029.0,464.99,908.42
2018-09-28,82.72,560.0,2011.25,459.44,911.16
2018-10-01,84.98,560.0,2047.25,463.17,881.87
2018-10-02,84.8,560.0,2079.75,472.6,895.39
2018-10-03,86.29,560.0,2166.25,468.1,946.67
2018-10-04,84.58,560.0,2243.25,475.87,989.49
2018-10-05,84.16,560.0,2139.75,463.25,951.12
2018-10-08,83.91,561.5,2073.25,468.98,906.38
2018-10-09,85.0,555.63,2031.25,465.14,906.4
2018-10-10,83.09,555.0,2028.5,463.15,869.44
2018-10-11,80.26,555.63,2023.75,466.16,911.94
2018-10-12,80.43,554.38,2044.75,452.35,918.07
2018-10-15,80.78,555.0,2027.75,460.5,869.93
2018-10-16,81.41,555.0,2021.5,449.35,875.31
2018-10-17,80.05,553.13,2017.75,455.34,862.44
2018-10-18,79.29,552.92,2007.25,457.85,867.77
2018-10-19,79.78,549.38,2022.25,459.62,900.56
2018-10-22,79.83,544.38,2002.25,463.67,869.09
2018-10-23,76.44,545.0,1996.5,454.01,851.1
2018-10-24,76.17,539.42,1987.25,453.3,859.4
2018-10-25,76.89,535.5,1980.5,443.94,889.26
2018-10-26,77.62,535.5,1960.5,447.5,864.55
2018-10-29,77.34,534.33,1980.25,431.53,859.63
2018-10-30,75.91,533.67,1951.5,435.6,836.61
2018-10-31,75.47,532.0,1945.75,437.04,875.9
2018-11-01,72.89,531.17,1960.0,438.79,871.14
2018-11-02,72.83,530.0,1966.75,426.61,845.3
2018-11-05,73.17,530.31,1958.5,429.4,831.96
2018-11-06,72.13,530.0,1949.0,432.55,827.75
2018-11-07,72.07,530.0,1951.0,450.82,831.64
2018-11-08,70.65,526.0,1976.0,430.53,861.71
2018-11-09,70.18,523.33,1964.0,432.23,874.43
2018-11-12,70.12,520.33,1933.5,422.44,841.15
2018-11-13,65.47,516.55,1924.75,429.17,852.78
2018-11-14,66.12,512.0,1930.5,417.26,833.49
2018-11-15,66.62,505.0,1916.5,409.99,839.75
2018-11-16,66.76,504.17,1913.75,417.1,839.75
2018-11-19,66.79,503.75,1917.75,404.0,813.2
2018-11-20,62.53,500.0,1926.5,400.32,822.77
2018-11-21,63.48,496.2,1944.5,402.75,841.6
2018-11-22,62.6,495.3,1941.25,397.4,811.59
2018-11-23,58.8,490.0,1922.25,394.26,816.84
2018-11-26,60.48,486.67,1919.0,397.55,823.77
2018-11-27,60.21,485.0,1924.75,407.3,847.83
2018-11-28,58.76,482.5,1912.0,399.47,816.5
2018-11-29,59.51,482.5,1932.0,398.2,840.31
2018-11-30,58.71,477.5,1934.75,388.86,820.3
2018-12-03,61.69,477.0,1982.25,404.14,855.26
2018-12-04,62.08,478.13,1984.75,392.48,846.47
2018-12-05,61.56,477.81,1966.25,384.78,854.58
2018-12-06,60.06,468.81,1944.0,389.78,819.89
2018-12-07,61.67,475.5,1961.5,383.63,838.1
2018-12-10,59.97,478.33,1950.5,390.99,836.07
2018-12-11,60.2,475.0,1949.25,392.21,824.04
2018-12-12,60.15,475.5,1927.5,401.24,803.53
2018-12-13,61.45,477.88,1923.5,394.44,800.92
2018-12-14,60.28,475.83,1907.5,397.49,790.92
2018-12-17,59.61,475.63,1937.25,404.03,842.63
2018-12-18,56.26,481.25,1939.5,387.49,812.61
2018-12-19,57.24,485.0,1927.5,394.05,809.0
2018-12-20,54.35,482.5,1923.0,394.36,831.56
2018-12-21,53.82,482.17,1919.5,394.64,809.66
2018-12-24,50.47,482.5,1898.25,393.98,810.7
2018-12-26,54.47,485.0,1897.5,408.65,795.87
2018-12-27,52.16,483.13,1897.5,402.03,833.3
2018-12-28,52.2,482.71,1880.5,399.18,822.12
2018-12-31,53.8,482.71,1869.0,392.39,819.34
2019-01-02,54.91,480.94,1857.5,403.42,793.32
2019-01-03,55.95,480.0,1825.25,405.98,799.46
2019-01-04,57.06,479.3,1878.75,402.46,787.84
2019-01-07,57.33,479.5,1857.75,383.25,774.66
2019-01-08,58.72,480.0,1836.5,398.98,768.94
2019-01-09,61.44,480.0,1841.75,385.62,798.52
2019-01-10,61.68,479.0,1843.0,389.78,792.43
2019-01-11,60.48,479.55,1815.5,385.28,786.03
2019-01-14,58.99,480.33,1775.25,398.53,748.72
2019-01-15,60.64,480.63,1810.25,401.07,780.2
2019-01-16,61.32,480.42,1839.25,387.43,804.05
2019-01-17,61.18,480.0,1803.5,393.47,778.87
2019-01-18,62.7,480.0,1850.5,395.5,808.85
2019-01-21,62.74,487.0,1842.25,398.99,784.56
2019-01-22,61.5,488.67,1867.25,394.07,820.95
2019-01-23,61.14,485.83,1877.25,398.94,812.36
2019-01-24,61.09,488.75,1850.5,409.29,786.23
2019-01-25,61.64,495.08,1866.0,397.88,794.82
2019-01-28,59.93,495.83,1859.75,398.36,811.36
2019-01-29,61.32,495.94,1852.5,405.45,819.15
2019-01-30,61.65,497.4,1870.75,421.12,805.83
2019-01-31,61.89,497.4,1880.25,414.45,801.39
2019-02-01,62.75,497.4,1872.0,414.87,828.57
2019-02-04,62.51,497.4,1839.75,407.02,808.01
2019-02-05,61.98,497.4,1896.25,412.62,815.99
2019-02-06,62.69,497.4,1886.25,398.39,814.85
2019-02-07,61.63,497.4,1862.25,413.6,792.77
2019-02-08,62.1,497.4,1864.75,420.52,814.23
2019-02-11,61.51,519.17,1847.5,430.53,802.53
2019-02-12,62.42,510.21,1840.25,430.08,828.21
2019-02-13,63.61,511.25,1839.5,427.39,803.83
2019-02-14,64.57,515.25,1828.75,415.44,802.18
2019-02-15,66.25,520.8,1828.25,440.27,808.28
2019-02-18,66.5,512.5,1822.0,412.29,820.35
2019-02-19,66.45,514.5,1833.25,425.76,819.26
2019-02-20,67.08,515.5,1829.25,416.67,801.59
2019-02-21,67.07,517.08,1858.0,414.57,824.73
2019-02-22,67.12,516.82,1890.25,424.88,829.0
2019-02-25,64.76,522.92,1885.75,425.98,824.1
2019-02-26,65.21,520.42,1869.5,429.02,803.27
2019-02-27,66.39,526.69,1898.25,436.64,828.65
2019-02-28,66.03,526.88,1892.75,422.81,815.92
2019-03-01,65.07,527.67,1890.25,425.31,848.26
2019-03-04,65.67,527.5,1859.25,436.67,809.4
2019-03-05,65.86,534.58,1868.25,436.69,845.23
2019-03-06,65.99,534.5,1845.75,446.86,817.03
2019-03-07,66.3,533.75,1840.75,444.28,820.02
2019-03-08,65.74,535.0,1847.0,450.3,818.02
2019-03-11,66.58,528.0,1829.5,440.75,790.06
2019-03-12,66.67,535.17,1850.5,439.61,811.36
2019-03-13,67.55,534.79,1872.75,445.92,805.19
2019-03-14,67.23,538.0,1873.25,437.86,832.25
2019-03-15,67.16,537.5,1867.5,438.28,821.43
2019-03-18,67.54,536.67,1878.5,450.52,841.37
2019-03-19,67.61,538.25,1907.25,442.69,823.65
2019-03-20,68.5,537.08,1922.5,451.3,825.73
2019-03-21,67.86,534.38,1890.75,449.61,826.33
2019-03-22,67.03,530.5,1866.75,447.2,842.45
2019-03-25,67.21,531.82,1855.75,449.87,828.59
2019-03-26,67.97,530.25,1849.25,435.98,811.85
2019-03-27,67.83,531.19,1898.25,433.75,833.29
2019-03-28,67.82,530.25,1896.0,439.92,810.62
2019-03-29,68.39,530.0,1899.75,434.29,856.92
2019-04-01,69.01,527.81,1887.75,438.69,836.46
2019-04-02,69.37,519.5,1857.75,434.77,805.04
2019-04-03,69.31,522.0,1864.5,436.34,822.82
2019-04-04,69.4,526.67,1871.5,431.94,803.25
2019-04-05,70.34,526.67,1863.5,426.7,843.09
2019-04-08,71.1,533.75,1858.25,439.38,805.01
2019-04-09,70.61,535.13,1850.5,432.74,826.02
2019-04-10,71.73,531.88,1851.5,450.15,805.87
2019-04-11,70.83,531.65,1847.0,435.42,827.15
2019-04-12,71.55,532.58,1843.25,431.24,829.34
2019-04-15,71.18,534.06,1843.25,428.91,824.66
2019-04-16,71.72,535.1,1838.5,446.29,820.71
2019-04-17,71.62,532.31,1840.25,443.79,833.91
2019-04-18,71.97,532.46,1838.75,436.15,793.8
2019-04-22,74.04,531.73,1854.75,428.88,811.85
2019-04-23,74.51,531.83,1854.75,437.98,807.97
2019-04-24,74.57,531.4,1853.5,435.05,843.83
2019-04-25,74.35,527.69,1851.0,441.67,812.25
2019-04-26,72.15,527.75,1831.75,439.4,821.86
2019-04-29,72.04,526.03,1815.5,431.7,813.44
2019-04-30,72.8,529.17,1808.5,430.48,789.61
2019-05-01,72.18,529.17,1775.25,450.59,779.79
2019-05-02,70.75,529.17,1800.0,436.28,789.48
2019-05-03,70.85,529.17,1783.25,442.45,790.19
2019-05-06,71.24,525.92,1766.5,425.6,775.33
2019-05-07,69.88,527.5,1766.5,435.6,765.25
2019-05-08,70.37,524.3,1760.75,421.22,803.01
2019-05-09,70.39,523.75,1766.25,433.22,808.78
2019-05-10,70.62,523.77,1764.5,445.2,778.82
2019-05-13,70.23,520.75,1765.25,427.65,777.8
2019-05-14,71.24,520.2,1791.75,418.5,770.9
2019-05-15,71.77,520.2,1801.75,418.4,806.54
2019-05-16,72.62,520.0,1831.0,427.63,823.65
2019-05-17,72.21,520.63,1804.75,422.16,782.25
2019-05-20,71.97,513.25,1785.75,412.84,774.18
2019-05-21,72.18,513.75,1765.75,431.98,797.54
2019-05-22,70.99,512.5,1746.5,423.14,782.08
2019-05-23,67.76,508.75,1739.5,415.23,750.92
2019-05-24,68.69,505.5,1761.25,428.18,784.2
2019-05-27,70.11,504.31,1772.75,407.85,773.42
2019-05-28,70.11,503.77,1772.75,428.45,776.05
2019-05-29,69.45,503.83,1769.0,412.3,793.4
2019-05-30,66.87,502.17,1761.75,424.78,791.42
2019-05-31,64.49,500.94,1760.75,416.2,770.76
2019-06-03,61.28,500.94,1763.25,421.1,795.95
2019-06-04,61.97,497.7,1751.25,422.48,765.98
2019-06-05,60.63,493.63,1765.75,401.86,785.95
2019-06-06,61.67,493.27,1742.25,418.21,764.99
2019-06-07,63.29,493.27,1732.5,404.57,781.22
2019-06-10,62.29,493.75,1720.25,404.66,777.33
2019-06-11,62.29,493.38,1754.25,403.26,750.91
2019-06-12,59.97,493.0,1753.25,407.4,788.87
2019-06-13,61.31,488.42,1755.75,394.64,783.5
2019-06-14,62.01,489.42,1737.25,405.24,776.23
2019-06-17,60.94,484.33,1719.25,400.65,741.29
2019-06-18,62.14,484.75,1732.5,406.52,773.71
2019-06-19,61.82,484.75,1746.25,408.17,780.33
2019-06-20,64.45,485.0,1777.5,399.46,765.84
2019-06-21,65.2,485.58,1743.0,396.74,785.34
2019-06-24,64.86,492.92,1747.0,401.43,747.51
2019-06-25,65.05,496.46,1776.25,402.66,762.88
2019-06-26,66.49,499.35,1802.5,401.82,791.23
2019-06-27,66.55,496.83,1781.0,406.89,785.01
2019-06-28,66.55,503.15,1773.25,410.1,787.78
2019-07-01,65.06,509.25,1777.5,432.18,761.22
2019-07-02,62.4,507.05,1755.0,419.57,796.22
2019-07-03,63.82,509.17,1754.25,416.25,754.55
2019-07-04,63.3,508.75,1771.25,421.69,764.37
2019-07-05,64.23,508.5,1779.25,410.56,761.13
2019-07-08,64.11,507.63,1782.75,417.52,787.98
2019-07-09,64.16,509.75,1782.75,423.82,805.93
2019-07-10,67.01,507.92,1811.25,419.46,803.31
2019-07-11,66.52,507.5,1806.75,416.83,808.95
2019-07-12,66.72,506.98,1799.25,431.34,767.88
2019-07-15,66.48,507.5,1809.75,428.86,796.58
2019-07-16,64.35,505.19,1817.75,420.11,793.83
2019-07-17,63.66,507.4,1818.5,420.39,796.47
2019-07-18,61.93,508.69,1827.25,422.37,778.77
2019-07-19,62.47,507.75,1832.75,411.19,809.85
2019-07-22,63.26,507.5,1807.75,416.02,792.99
2019-07-23,63.83,506.5,1794.75,406.42,800.9
2019-07-24,63.18,506.5,1795.25,417.22,787.61
2019-07-25,63.39,506.75,1795.25,419.16,771.88
2019-07-26,63.46,507.33,1777.0,411.72,789.56
2019-07-29,63.71,505.38,1774.25,428.66,765.76
2019-07-30,64.72,505.1,1781.25,427.27,801.2
2019-07-31,65.17,503.25,1776.25,421.17,786.86
2019-08-01,60.5,503.85,1756.75,416.01,757.79
2019-08-02,61.89,500.5,1748.75,421.94,791.75
2019-08-05,59.81,496.67,1739.0,400.23,766.0
2019-08-06,58.94,493.39,1740.25,413.59,744.61
2019-08-07,56.23,493.13,1727.75,396.62,764.81
